NAME,HASH,SIZE,ZIP_SIZE,SIMPLE_HASH
bgm_stage_special-01,04DF2E64A83B70F2B8F4343A9AD62B26,515809,515409,04DF2E64A83B70F2B8F4343A9AD62B26
bgm_stage_starktower,77501480D6D87EFCC7495A910ECCF832,509590,509133,77501480D6D87EFCC7495A910ECCF832
bgm_stage_talocanil,5E5D3E23760AAFA55B69A1709E99BD27,788538,786387,CA35F1C88B0FCBE2AB1C87448C92131D
bgm_stage_tiskerlion,736DA0A7DDCC21E2ED0B5FFCD7F3F4F0,494179,493636,736DA0A7DDCC21E2ED0B5FFCD7F3F4F0
bgm_stage_venice,BC2AB75E311E5B36324448F76919AC75,773628,772014,3989AB374723F761F43C088B0B6091FC
bgm_stage_vibraniummine,E4AD821C89A739F12C68B3D6EB1D6A70,647296,647229,74A134502ECD85CF731135080D637713
bgm_stage_warship,D2DC9FF75708EED07B8032335BEAF4BB,892241,890880,2C62E10C27047AB7BCAD5D0E96BD85DB
bgm_stage_warzone,444078F2A894389374705CEF07C1A448,746325,744455,AC4BBA4252D68BDBC38213DD32FD811D
bgm_stage_xmansion,D701540784C54DC3DBED6D1C93906AA2,430647,430368,D701540784C54DC3DBED6D1C93906AA2
bundle_artifact_pick,A1D0EF0518DE70CF6FF55DB1BACA738A,36578,35590,A1D0EF0518DE70CF6FF55DB1BACA738A
bundle_artifact_select,1A43BB3E2E230D60BA23905475F130CE,35823,34760,1A43BB3E2E230D60BA23905475F130CE
bundle_assemble_1,7865FC4F62EE02163A0328E8CE466734,36423,35420,7865FC4F62EE02163A0328E8CE466734
bundle_card_1,ED16DDF1B24E2F10F2B68F6E48D2B713,36424,35353,ED16DDF1B24E2F10F2B68F6E48D2B713
bundle_card_10,0A46653FD06240C4D307892C0ACD4F07,36336,35292,0A46653FD06240C4D307892C0ACD4F07
bundle_card_fanho_1,4ADD9E252EDC9CDE6EEDCD177998B69D,35525,34473,4ADD9E252EDC9CDE6EEDCD177998B69D
bundle_card_fanho_10,D7B2B1C33548E30B090361A66B47A598,35559,34513,D7B2B1C33548E30B090361A66B47A598
bundle_chest_daily_support,BA196FF44F4B78A3034E92507667F26E,36565,35594,BA196FF44F4B78A3034E92507667F26E
bundle_emblem_chest,21C4C44DC463792943DE44A9E35952BB,36573,35475,21C4C44DC463792943DE44A9E35952BB
bundle_emblem_chest_10,A32EFF38819A0A2A01BE7490C400ABC0,36483,35406,A32EFF38819A0A2A01BE7490C400ABC0
bundle_hero_fanho_1,AEC2224DE300A2F1F64B3D9FAB8EF539,36469,35417,AEC2224DE300A2F1F64B3D9FAB8EF539
bundle_hero_fanho_10,8323D7F0CC14EEDD5706CC9F0E6065CC,36387,35365,8323D7F0CC14EEDD5706CC9F0E6065CC
bundle_hero_free,0D59FEDDF16A42CE8C64D20C08A7A675,36446,35402,0D59FEDDF16A42CE8C64D20C08A7A675
bundle_hero_premium1,CC02A2D125B75F27A01FE1B3DD5EF20A,36451,35362,CC02A2D125B75F27A01FE1B3DD5EF20A
bundle_hero_premium10,DCB44D21DB71B1BE64FC312160969BED,36360,35303,DCB44D21DB71B1BE64FC312160969BED
bundle_hero_premium5,2F2AEB6A575C3B65112569DB6D547121,36427,35377,2F2AEB6A575C3B65112569DB6D547121
bundle_iso6_fanho_1,70B0AB67BFD15331113BA49C9988AC50,36478,35476,70B0AB67BFD15331113BA49C9988AC50
bundle_iso6_fanho_10,E60B72B485BF57B338DF2587BFA9A53D,36437,35452,E60B72B485BF57B338DF2587BFA9A53D
bundle_iso_1,F56D95E9B766A161B4741961748FEA17,36453,35407,F56D95E9B766A161B4741961748FEA17
bundle_iso_10,FF36FC4E9E8BC9773EC67F60822244E4,36352,35345,FF36FC4E9E8BC9773EC67F60822244E4
bundle_iso_fanho_1,15520854D4D3CF8171D412D9A1F92641,36475,35459,15520854D4D3CF8171D412D9A1F92641
bundle_iso_fanho_10,3312490337BCD7C40C3A74FEBB971292,36439,35471,3312490337BCD7C40C3A74FEBB971292
bundle_jarvis_chest_1,C3BD2A86B236A0B668E41CEF2704FCE5,36406,35384,C3BD2A86B236A0B668E41CEF2704FCE5
bundle_jarvis_chest_10,DEF54A449155CD301B55DD5EA27E24B2,36352,35371,DEF54A449155CD301B55DD5EA27E24B2
bundle_pack_ctpcard_awaken,9C4B92E357CE59651ABB5F5EAC0E61AD,50546,49382,9C4B92E357CE59651ABB5F5EAC0E61AD
bundle_pack_ctpcard_awaken_2,2783016A9D61B9EB8E6AC242866472C0,44333,43254,2783016A9D61B9EB8E6AC242866472C0
bundle_pack_lite,CE33888A4A8FB54F891B363DF3DB5FFD,44832,43694,CE33888A4A8FB54F891B363DF3DB5FFD
bundle_pack_newyear_2021,1EACC52EDAA85840B0CA31C62B19D73B,51479,50378,1EACC52EDAA85840B0CA31C62B19D73B
bundle_pack_special_v660,13AA2F9A50FA5299C6CF63AE56151CBF,46577,45439,13AA2F9A50FA5299C6CF63AE56151CBF
bundle_pick_artifact_free,6698432FB2118EFC5D75802E1990BAC8,36539,35538,6698432FB2118EFC5D75802E1990BAC8
bundle_premiumcard_1,ECA2423C2D161123CF6EA2DB528DD8E5,36596,35560,ECA2423C2D161123CF6EA2DB528DD8E5
bundle_private_1,688BBF909FC461784A3126719ED01B93,36541,35520,688BBF909FC461784A3126719ED01B93
bundle_private_10,25DEEB7028B0B03CAE0965B867258180,36495,35491,25DEEB7028B0B03CAE0965B867258180
bundle_rune_1,A6B53C5B8181C01A3A1A79502096FDD6,36589,35595,A6B53C5B8181C01A3A1A79502096FDD6
bundle_rune_10,EE55011B7BF810AFF2EF2D10B03BC276,36498,35525,EE55011B7BF810AFF2EF2D10B03BC276
bundle_shop_v700_01,524F0731B86FC98C4727602C508E8B65,51615,50615,524F0731B86FC98C4727602C508E8B65
bundle_special_1,A70C48D32E0E3F94584B0341EBC9789A,36403,35315,A70C48D32E0E3F94584B0341EBC9789A
bundle_special_10,A5F15EFF3413B3B8A642069DE7FED721,36297,35250,A5F15EFF3413B3B8A642069DE7FED721
bundle_special_fanho_1,EA33C445F0D671FC5E0AE00D6BA0FC43,36456,35445,EA33C445F0D671FC5E0AE00D6BA0FC43
bundle_special_fanho_10,2F2CA73459D210074D6BD281A1090E66,36407,35429,2F2CA73459D210074D6BD281A1090E66
bundle_typekit_1,EC45F2C20BC3ACE82EBBEF420F4D9A38,36349,35300,EC45F2C20BC3ACE82EBBEF420F4D9A38
bundle_typekit_10,1A9B38CD3AA5277F4DCDF610B711C4CE,36281,35263,1A9B38CD3AA5277F4DCDF610B711C4CE
bundle_typekit_10_fanho,783494AAE0FDF8D75EC45D5B5CC77CAC,36826,35828,783494AAE0FDF8D75EC45D5B5CC77CAC
bundle_typekit_10_fanho_1,C05A355A770D20CEC5D713615E4E9527,36066,35081,C05A355A770D20CEC5D713615E4E9527
bundle_typekit_10_fanho_2,A065021E349BC1E39A6474540C07EB36,36083,35105,A065021E349BC1E39A6474540C07EB36
bundle_typekit_10_fanho_3,22687C61088C1E08BD117DFC9A510AC9,36050,35096,22687C61088C1E08BD117DFC9A510AC9
bundle_typekit_10_fanho_4,32C4900AE444BD3FF764B18599C793BE,36092,35117,32C4900AE444BD3FF764B18599C793BE
bundle_typekit_1_fanho,791AA85ACC15A9EFADB2A196D4F1C9FC,36511,35471,791AA85ACC15A9EFADB2A196D4F1C9FC
bundle_typekit_1_fanho_1,53FD000108D1CB4BD4D2B7C79591A9D0,36099,35111,53FD000108D1CB4BD4D2B7C79591A9D0
bundle_typekit_1_fanho_2,E1594EE4E5844D9308866C1231651E7E,36123,35118,E1594EE4E5844D9308866C1231651E7E
bundle_typekit_1_fanho_3,7CCA790C0884A8CCFAC82D7292638F11,36091,35090,7CCA790C0884A8CCFAC82D7292638F11
bundle_typekit_1_fanho_4,B1CEA8323FC60200DFEAA91E92EFE0BA,36137,35134,B1CEA8323FC60200DFEAA91E92EFE0BA
bundle_upgrade_advanced,081FDC513742AFD7A46FA35FAE96EFBB,46598,45506,081FDC513742AFD7A46FA35FAE96EFBB
bundle_uru_1,FDF311992134413EE469944059B3F53C,36421,35379,FDF311992134413EE469944059B3F53C
bundle_uru_10,FB111E769E1303AFC3D95F163E8DF248,36334,35295,FB111E769E1303AFC3D95F163E8DF248
bundle_uru_10_fanho,E16608099560FA92E66E4B3E20C419E4,35802,34883,E16608099560FA92E66E4B3E20C419E4
bundle_uru_1_fanho,3974BD89B3FFE1410A7FEB4F05B43CC2,36156,35197,3974BD89B3FFE1410A7FEB4F05B43CC2
chaos_gold_pack,DFAE2B41AD5522195480A0CA7B31E15C,22424,21754,DFAE2B41AD5522195480A0CA7B31E15C
chaos_gold_pack_token380,C9BFF70A8A1571687A8503F0FDFF3CEA,34548,33485,C9BFF70A8A1571687A8503F0FDFF3CEA
chest_ctp,735B5ABE899A3CB435F4FE353E27A451,31697,30417,735B5ABE899A3CB435F4FE353E27A451
chest_ctp_reforging,75EB41AEF1FFEDA9A5A6F851A54207B7,54857,53401,75EB41AEF1FFEDA9A5A6F851A54207B7
chest_daily_support,788D43D3010BF110BD4FA705E27AD542,26800,25894,788D43D3010BF110BD4FA705E27AD542
chest_glory,DD99FAF456346BBBA6E7D335A95B2A67,23066,22345,DD99FAF456346BBBA6E7D335A95B2A67
chest_marvel_80,8E508E5578A84E2508423DDB5BFFE056,24020,22886,8E508E5578A84E2508423DDB5BFFE056
chest_odin,22CEE3FC197B2E30664DD69FC242A95A,25325,24762,22CEE3FC197B2E30664DD69FC242A95A
cinematic_delux_pack_01,D92AF3BEF5675DC98210BC39983E2F7F,48491,47103,D92AF3BEF5675DC98210BC39983E2F7F
cinematic_delux_pack_02,B48BF590D0207D522B01E8ADFE51A292,48809,47525,B48BF590D0207D522B01E8ADFE51A292
cinematic_delux_pack_03,BDE926493BE889277A0518B2DB3ACA05,47720,46385,BDE926493BE889277A0518B2DB3ACA05
cinematic_delux_pack_04,FCACA92B94818FFD0E950CB4EDBA8533,46904,45755,FCACA92B94818FFD0E950CB4EDBA8533
cinematic_delux_pack_05,B9191CF59E11278EB2216BC81531D80C,47908,46740,B9191CF59E11278EB2216BC81531D80C
cinematic_delux_pack_06,D73076F820FD04B2CDEABAC026D37751,50778,49538,D73076F820FD04B2CDEABAC026D37751
drawbox1,DBF272ECE45869E501F18DDCCC978E52,36475,35417,DBF272ECE45869E501F18DDCCC978E52
drawbox2,F676E41E67CD6A625650B45476EFB1AA,36451,35406,F676E41E67CD6A625650B45476EFB1AA
dynamic_story_fan4_reward,97A0F70D1C8AD56D6942BCFFB4842989,37759,36669,97A0F70D1C8AD56D6942BCFFB4842989
dynamic_story_fan4_reward_plus,467541696CC3207DB4F721A00CF84595,30123,29272,467541696CC3207DB4F721A00CF84595
epic_darkavengers_pack_01,58E722BDECAA4CFF4570AB687AE727A5,29680,28846,58E722BDECAA4CFF4570AB687AE727A5
epic_darkavengers_pack_02,D4B65BC9CDE0F7B81066CD51519E2DD3,29721,28934,D4B65BC9CDE0F7B81066CD51519E2DD3
epic_darkavengers_pack_03,B408E4281E284ED1E8E4B3A259E2741A,29788,29017,B408E4281E284ED1E8E4B3A259E2741A
epic_darkavengers_pack_04,C1A2BADFBCACBC63AE0A51197EEAE301,29615,28759,C1A2BADFBCACBC63AE0A51197EEAE301
epic_darkavengers_pack_05,7A9428D67F2F6A63AC59C4F1308C8DE4,29661,28817,7A9428D67F2F6A63AC59C4F1308C8DE4
epic_deluxe_darkavengers_special,8027EDCB6E1FB978CFA4BE460F32EFFC,30620,29559,8027EDCB6E1FB978CFA4BE460F32EFFC
epic_deluxe_eternals01_special,A84369419318A9D8E0471128CEE0468D,30327,29153,A84369419318A9D8E0471128CEE0468D
epic_deluxe_eternals02_special,C4F93C7E81891E9C99C5A1014D632C2C,30332,29146,C4F93C7E81891E9C99C5A1014D632C2C
epic_deluxe_goblinqueen_special,E25E8426EB3D08F4C59A819F4DAB7594,29021,28014,E25E8426EB3D08F4C59A819F4DAB7594
epic_deluxe_immortalsofolympus_special,EDE8DC3A2A94D2F90C57C37A193EA3DE,29793,28824,EDE8DC3A2A94D2F90C57C37A193EA3DE
epic_deluxe_pack,886D1835861B00AB7838C66CB7F3A863,35187,34123,886D1835861B00AB7838C66CB7F3A863
epic_deluxe_pack_fantasticfour,E87D3DA460DD6EF1923ED3D2152031FC,36242,35109,E87D3DA460DD6EF1923ED3D2152031FC
epic_deluxe_pack_guardiansofgalaxy,AECFCECC8009A62A0C0960892BAF6863,32669,31492,AECFCECC8009A62A0C0960892BAF6863
epic_deluxe_pack_xforce,61C6781C97D7B46989AFA88BAE48E4C9,35063,33864,61C6781C97D7B46989AFA88BAE48E4C9
epic_fantasticfour_pack_01,0B36815EEB3B785310690702F600351F,29707,28895,0B36815EEB3B785310690702F600351F
epic_fantasticfour_pack_02,2D56CC3A389B0E9310B7373462DC5613,29732,28932,2D56CC3A389B0E9310B7373462DC5613
epic_fantasticfour_pack_03,F94676B9CC4C3ED5205A38760E279F5A,29746,28910,F94676B9CC4C3ED5205A38760E279F5A
epic_fantasticfour_pack_04,3EDC28F6882F5C7812F7739048D81297,29741,28887,3EDC28F6882F5C7812F7739048D81297
epic_fantasticfour_pack_05,D18A82B846CD083454A0AB8AD21886F8,29731,28910,D18A82B846CD083454A0AB8AD21886F8
epic_goblinqueen_pack_01,D1054E0558451CCC40591B69C0ECBF9B,28960,28231,D1054E0558451CCC40591B69C0ECBF9B
epic_goblinqueen_pack_02,5AAA09D2C2B4F19B22DDB4545EDCF6A8,28972,28283,5AAA09D2C2B4F19B22DDB4545EDCF6A8
epic_guardiansofgalaxy_pack_01,06C42309EA7AE465496F94D278CF7F96,29666,28906,06C42309EA7AE465496F94D278CF7F96
epic_guardiansofgalaxy_pack_02,CC8C68E8BC89C8869B81506D0094CAFC,29587,28780,CC8C68E8BC89C8869B81506D0094CAFC
epic_guardiansofgalaxy_pack_03,CF27C3087B31EBF55D74C72948EA618C,29638,28878,CF27C3087B31EBF55D74C72948EA618C
epic_guardiansofgalaxy_pack_04,E5395BF551F0B9C686709C6127633974,29633,28850,E5395BF551F0B9C686709C6127633974
epic_guardiansofgalaxy_pack_05,93970FBAAE2F39A3E28D606BFFD240E5,29592,28796,93970FBAAE2F39A3E28D606BFFD240E5
epic_guardiansofgalaxy_pack_06,FD4028C902CD562882C4C6B27F8C724B,29667,28922,FD4028C902CD562882C4C6B27F8C724B
epic_immortalsofolympus_pack_01,7F56BE2C33B7A22AC4C9000CC7005522,29027,28356,7F56BE2C33B7A22AC4C9000CC7005522
epic_immortalsofolympus_pack_02,E51F23B8DEEF3434C2CB994D3D332396,28963,28249,E51F23B8DEEF3434C2CB994D3D332396
epic_immortalsofolympus_pack_03,660648436C09F6EA700A79E3FAA502DC,30853,30100,660648436C09F6EA700A79E3FAA502DC
epic_xforce_pack_01,65091DB161D5ABAD844EC5C3CE61CA18,29723,28942,65091DB161D5ABAD844EC5C3CE61CA18
epic_xforce_pack_02,2632523A771C6D5BE58AE88D5ECEA721,29716,28973,2632523A771C6D5BE58AE88D5ECEA721
epic_xforce_pack_03,E305D785FB9475877B1A6713F2930B8A,29730,28928,E305D785FB9475877B1A6713F2930B8A
epic_xmen_pack_01,8AED221F4857B2576D3CBB1C0B330421,29681,28817,8AED221F4857B2576D3CBB1C0B330421
epic_xmen_pack_02,9C5AED1329E34646AAE911CCCF5A86FB,29705,28935,9C5AED1329E34646AAE911CCCF5A86FB
epic_xmen_pack_03,6FA90928F840671675239A92B2286D00,29680,28913,6FA90928F840671675239A92B2286D00
epic_xmen_pack_04,762D95C49E693673D92A4FAE084ABB71,29705,28889,762D95C49E693673D92A4FAE084ABB71
epic_xmen_pack_05,60553594B600BC7D4474549514304F8A,29700,28842,60553594B600BC7D4474549514304F8A
epic_xmen_pack_06,D4AC4DA1571227F1169422562ACF3DB7,29716,28886,D4AC4DA1571227F1169422562ACF3DB7
epic_xmen_pack_07,EF71440EFDCFB182D418BD6945EA34AF,29710,28867,EF71440EFDCFB182D418BD6945EA34AF
epic_xmen_pack_08,3BD663B13CB59DA1036BE21483DFEBE9,28994,28231,3BD663B13CB59DA1036BE21483DFEBE9
epic_xmen_pack_09,8639154706227031A73FD5AE50BFD7C0,29532,28650,8639154706227031A73FD5AE50BFD7C0
epic_xmen_pack_10,2E4866529B006B8AFEF7B758BB99BC27,29767,28904,2E4866529B006B8AFEF7B758BB99BC27
epic_xmen_pack_11,727DB7D530FC5E7FC58C725D0188AB1A,29757,29001,727DB7D530FC5E7FC58C725D0188AB1A
epic_xmen_pack_12,4C601654D34BEBD7DC89D84354115F3C,29422,28548,4C601654D34BEBD7DC89D84354115F3C
event_first_purchase,4341FF61D438225BC58E77B44B8BA792,245690,237184,4341FF61D438225BC58E77B44B8BA792
event_first_purchase2,FC0883B21E408C0F9D9C3F9D76B342B7,246358,238506,FC0883B21E408C0F9D9C3F9D76B342B7
fanho_bundle_01,217B6AE999FA2D017CDD5FCEB99850CC,49449,48413,217B6AE999FA2D017CDD5FCEB99850CC
fanho_bundle_02,BA5DE2DC7D8F836DF6BF2559308BFB44,48129,47188,BA5DE2DC7D8F836DF6BF2559308BFB44
fanho_bundle_03,452EC90C56067A411901D7DBE9FA96BD,54493,53483,452EC90C56067A411901D7DBE9FA96BD
fanho_bundle_04,7261A1095FC8042B4BDEBDB575A17504,55000,54146,7261A1095FC8042B4BDEBDB575A17504
fanho_bundle_05,530748AB5CD58D17CC3472B14A6FFC60,54944,53923,530748AB5CD58D17CC3472B14A6FFC60
gearup_kit_05,7DA26258433FDAB05DFBD4353275FBF3,24100,23333,7DA26258433FDAB05DFBD4353275FBF3
heroshop_abomination,91F391F962B86FD48CB1C8BD99E117D7,51011,49884,91F391F962B86FD48CB1C8BD99E117D7
heroshop_abomination_6,1D27C03E39CD0CF52E931991FFAC4C3A,50259,49239,1D27C03E39CD0CF52E931991FFAC4C3A
heroshop_abomi_t2_06,D022903C7AE76321798B531939D7FC6F,50443,49350,D022903C7AE76321798B531939D7FC6F
heroshop_absorbingman_t2,72E202270CC29A1733AE8E8F3B14BA80,50213,49198,72E202270CC29A1733AE8E8F3B14BA80
heroshop_amadeuscho,0B36710D868A9E1AF275081426CA9DCB,50750,49473,0B36710D868A9E1AF275081426CA9DCB
heroshop_americachavez_t2,4B699D07B828CDFAC3B43D0307D5FCEF,50378,49183,4B699D07B828CDFAC3B43D0307D5FCEF
heroshop_ancientone_t2,1D6560BDC7C937FA63EA4C13C5A85AD6,50521,49451,1D6560BDC7C937FA63EA4C13C5A85AD6
heroshop_angela_t2,CB198679DE18C6CFB491827788872FF1,50237,49174,CB198679DE18C6CFB491827788872FF1
heroshop_angel_t2,B927D26A766C078DC7B4722CA5098AC6,50185,49146,B927D26A766C078DC7B4722CA5098AC6
heroshop_antman_t2,099B2307653EC379AA612E000D5B71DC,50236,49203,099B2307653EC379AA612E000D5B71DC
heroshop_apocalypse_t2_01,4B13FB9CCCA8DD7E58C47FF102708535,50220,49152,4B13FB9CCCA8DD7E58C47FF102708535
heroshop_apocalypse_t2_06,3B981724410DD84E21C75442AF8D8DF5,50206,49122,3B981724410DD84E21C75442AF8D8DF5
heroshop_arachknight_t2,D277D8F1948F9B387F60A5B6B14DEE00,50225,49206,D277D8F1948F9B387F60A5B6B14DEE00
heroshop_beast_tier2,79667DEE506416932863FDAF6FC07547,50255,49017,79667DEE506416932863FDAF6FC07547
heroshop_bishop_t2,CAFA99789B76CA3D4C6AB7650E8C02D7,50193,49058,CAFA99789B76CA3D4C6AB7650E8C02D7
heroshop_blackbolt_t2,840D579E93CB62AFFB941B643832D511,50471,49374,840D579E93CB62AFFB941B643832D511
heroshop_blackcat_t2_06,4E2A1CC18D9702443B16DB88CD5EB709,50522,49481,4E2A1CC18D9702443B16DB88CD5EB709
heroshop_blackdwarf_t2_01,2242FA5FD707B7AB059CD369A9A83179,50404,49239,2242FA5FD707B7AB059CD369A9A83179
heroshop_blackdwarf_t2_06,245CC5CCEAF7BA95A05BE4ED2987F4C1,50402,49222,245CC5CCEAF7BA95A05BE4ED2987F4C1
heroshop_blackpanther_t2,5B39E9CA0EF97F4A6903E88F55EE97F1,50346,49129,5B39E9CA0EF97F4A6903E88F55EE97F1
heroshop_blackswan_t3_01,0C16FEB9C6253CB25A6578351A56E8AB,50231,49400,0C16FEB9C6253CB25A6578351A56E8AB
heroshop_blackwidow_tier2,C34AC5199F4DE473756D0AB64A2D0BBA,50658,49636,C34AC5199F4DE473756D0AB64A2D0BBA
heroshop_blade_t2,7E878D8F3F8D0354FDCB1AEECDE63C4A,50481,49406,7E878D8F3F8D0354FDCB1AEECDE63C4A
heroshop_bluedragon,49BDB53E5C3E7906C81BDFD90B00CBAA,50583,49485,49BDB53E5C3E7906C81BDFD90B00CBAA
heroshop_bluedragon_bm,42C683E35A750D29E1386FAEAC637213,50961,49798,42C683E35A750D29E1386FAEAC637213
heroshop_bluemarvel_t2,AE9809A697CEE9505C58A471C32F645F,50444,49343,AE9809A697CEE9505C58A471C32F645F
heroshop_bullseye_t2,B1D2B8E5FD045A5C822179CBABD1DA28,50392,49282,B1D2B8E5FD045A5C822179CBABD1DA28
heroshop_cable_t2_01,38C265C46AD1B8439CA6F8C4C4F7F327,50208,49131,38C265C46AD1B8439CA6F8C4C4F7F327
heroshop_cable_t2_06,33C3AFFF97C130350E2CF3359BA41156,50198,49140,33C3AFFF97C130350E2CF3359BA41156
heroshop_captainamerica_t3,A3131BD6429355F76702C05C884F60C3,50123,49148,A3131BD6429355F76702C05C884F60C3
heroshop_captainamerica_tier2,1E2091238CF270FF62FD5A36DDAC133E,50661,49681,1E2091238CF270FF62FD5A36DDAC133E
heroshop_captainmarvel_t2,3C30371371C53D845B8241EC9E0577EB,50527,49463,3C30371371C53D845B8241EC9E0577EB
heroshop_captainsharon,AA9EC254615C7F5236D673696907E653,50438,49221,AA9EC254615C7F5236D673696907E653
heroshop_carnage_bm,E054A559F74A1177A048CEB073A7EBB4,50096,48781,E054A559F74A1177A048CEB073A7EBB4
heroshop_corvus_t2_01,0F2863D0EFE7D1BC68F9DBCFD98BBC4E,50390,49230,0F2863D0EFE7D1BC68F9DBCFD98BBC4E
heroshop_corvus_t2_06,1ACC21BC7B6BD3F8CA98824328AE8FC0,50374,49189,1ACC21BC7B6BD3F8CA98824328AE8FC0
heroshop_crossbones_t2,A9829631C844D9F519D6F75239B51A5D,50192,49126,A9829631C844D9F519D6F75239B51A5D
heroshop_crystal_t2,4208BF0A926EE18112A95601AE5B0AB2,50241,49136,4208BF0A926EE18112A95601AE5B0AB2
heroshop_cyclops_tier2,4950917B97CDAD012D2767014A4A7ED2,50312,49158,4950917B97CDAD012D2767014A4A7ED2
heroshop_daisyjohnson_t2,FDB548FB1EF90D5A3EB227113FAB85A6,50149,49040,FDB548FB1EF90D5A3EB227113FAB85A6
heroshop_daredevil_t2,EF0EB201099FB4C3C2246ADBE287C065,50461,49388,EF0EB201099FB4C3C2246ADBE287C065
heroshop_destroyer_t2,B22932A5C4E900BADFAC636E137BAA0B,50206,49225,B22932A5C4E900BADFAC636E137BAA0B
heroshop_doctoroctopus_t2,1D4D5EBCF9E5859C906E6BAEE25BCE54,50475,49415,1D4D5EBCF9E5859C906E6BAEE25BCE54
heroshop_domino_t2,24540532A2E699FC90930EF16D0BD711,50314,49163,24540532A2E699FC90930EF16D0BD711
heroshop_dormammu,5E1EC4B5AD3A45940C8456CBC73830A1,50448,49283,5E1EC4B5AD3A45940C8456CBC73830A1
heroshop_drax_t2_06,245EA17C918888E557324BD6DCAC96E1,50480,49409,245EA17C918888E557324BD6DCAC96E1
heroshop_drboodoo,B464E3BC3B8A0745B78B9C47D6A53847,47597,45351,B464E3BC3B8A0745B78B9C47D6A53847
heroshop_drboodoo_t2,3D4BCAE58FE77FB17E4A2B666DDCD70C,50174,49067,3D4BCAE58FE77FB17E4A2B666DDCD70C
heroshop_ebonymaw_t2_01,F5EB82FA7927A47DE58FA4855F483F5E,50505,49545,F5EB82FA7927A47DE58FA4855F483F5E
heroshop_ebonymaw_t2_06,C7F6328AC2969D9603E19951BAC6EDD0,50484,49504,C7F6328AC2969D9603E19951BAC6EDD0
heroshop_electra_t2,F409474A5B626B69DB8A72CB60D6802C,50029,48812,F409474A5B626B69DB8A72CB60D6802C
heroshop_elsabloodstone_t2,3B4E3736F24A04A87BECB1EAE7B54774,50175,48933,3B4E3736F24A04A87BECB1EAE7B54774
heroshop_emmafrost,C32AF995E999B762F1D626947BD925F5,48321,46432,C32AF995E999B762F1D626947BD925F5
heroshop_emmafrost_bm,232F6897747271649C7D152EDE510A13,51162,50053,232F6897747271649C7D152EDE510A13
heroshop_enchantress_bm,C29B5B461442A6B3988419C711432C6C,50389,49287,C29B5B461442A6B3988419C711432C6C
heroshop_falcon_t2,0EC6349E22C55AEF9FF0818816AADDE4,50439,49286,0EC6349E22C55AEF9FF0818816AADDE4
heroshop_fandral_t2,199401DBA542410EDE961628534A48A3,50222,49163,199401DBA542410EDE961628534A48A3
heroshop_fantomex_t2,8771B49E012364A38500CB186EEFB51E,50173,49096,8771B49E012364A38500CB186EEFB51E
heroshop_galactus_t3_01,D4D00E72EA078A31D28D38473FAC8674,50125,49153,D4D00E72EA078A31D28D38473FAC8674
heroshop_gamora_t2_06,C55DB016E84823B6E29168B5A61B00B0,50344,49160,C55DB016E84823B6E29168B5A61B00B0
heroshop_ghostrider_t2,48576C809C66143D6AE0D59D1388862B,50503,49432,48576C809C66143D6AE0D59D1388862B
heroshop_giantman_t2,15E39118029483C39479960CBB888E6E,50169,49079,15E39118029483C39479960CBB888E6E
heroshop_goblin_t2,36A0C72D8F27127CABAF099872D34AE7,50392,49198,36A0C72D8F27127CABAF099872D34AE7
heroshop_goliath_t2,12EC648CA3C2D80766ED9DAAE952046F,50139,49073,12EC648CA3C2D80766ED9DAAE952046F
heroshop_gorillaman,F2A290944D3FEBD5D138EB02212693F3,50290,49136,F2A290944D3FEBD5D138EB02212693F3
heroshop_gorillaman_t2,9B90221DA28FC3C34CE98529A65BCCF5,50139,49090,9B90221DA28FC3C34CE98529A65BCCF5
heroshop_gorr_t3_01,B65C1633E61F959BEDE18E2653BBB66F,50175,49301,B65C1633E61F959BEDE18E2653BBB66F
heroshop_groot_t2,1BC3FAB35AC6D1CDAA7178201F889421,50443,49387,1BC3FAB35AC6D1CDAA7178201F889421
heroshop_gwenpool_t2,6E43DF943F31EAB124E6311D12910399,50488,49448,6E43DF943F31EAB124E6311D12910399
heroshop_gwen_t2,17D301B310C819AC3F0B3AF5EDC83602,50441,49324,17D301B310C819AC3F0B3AF5EDC83602
heroshop_hawkeye_tier2,D465AAEE69281EBB9968E0D5BF4BF915,50650,49654,D465AAEE69281EBB9968E0D5BF4BF915
heroshop_heimdall_t2,59189AAB181D16EF50F8E16037F19F93,50326,49098,59189AAB181D16EF50F8E16037F19F93
heroshop_hela_t2_06,3BC6EAA99C85053D7CFA5679E88B70CA,50239,49068,3BC6EAA99C85053D7CFA5679E88B70CA
heroshop_hellcat_t2,F4EE023EA3289FF590008291FCA7A629,50171,49068,F4EE023EA3289FF590008291FCA7A629
heroshop_hellstorm_t2,C345A5F0133AD7F0856D1C04A042148B,50226,49126,C345A5F0133AD7F0856D1C04A042148B
heroshop_hogun_t2,3F8EF02A16387D28F504C8BBE6C12FFD,50081,48952,3F8EF02A16387D28F504C8BBE6C12FFD
heroshop_hulkbuster_t2,D06820D42891BE6532C0E81733ADF263,50477,49302,D06820D42891BE6532C0E81733ADF263
heroshop_hulkling_t2,A42BFCAC189D761380AD91BB46BC4C01,50189,49128,A42BFCAC189D761380AD91BB46BC4C01
