STAGE_ID,TARGET_TYPE,TARGET_HIT_TYPE,AUTO_ABILITY_ID,AUTO_ABILITY_PARAM,AUTO_ABILITY_RATE,ABILITY_GROUP_ID,RAID_ABILITY_GROUP_ID,TYPE
570924,0,0,0,0,0,45784,0,1
570924,0,0,0,0,0,45785,0,1
570924,0,0,37,5,10000,45786,0,1
570925,0,0,0,0,0,45787,0,1
570925,0,0,0,0,0,45788,0,1
570925,0,0,0,0,0,45789,0,1
570925,0,0,37,5,10000,45790,0,1
570926,0,0,0,0,0,45791,0,1
570926,0,0,0,0,0,45792,0,1
570926,0,0,0,0,0,45793,0,1
570926,0,0,37,5,10000,45794,0,1
570927,0,0,0,0,0,45795,0,1
570927,0,0,0,0,0,45796,0,1
570927,0,0,0,0,0,45797,0,1
570927,0,0,37,5,10000,45798,0,1
570928,0,0,0,0,0,45799,0,1
570928,0,0,0,0,0,45800,0,1
570928,0,0,0,0,0,45801,0,1
570928,0,0,37,5,10000,45802,0,1
570929,0,0,0,0,0,45803,0,1
570929,0,0,37,9,10000,45804,0,1
570930,0,0,0,0,0,45805,0,1
570930,0,0,37,9,10000,45806,0,1
570931,0,0,0,0,0,45807,0,1
570931,0,0,37,9,10000,45808,0,1
570932,0,0,0,0,0,45809,0,1
570932,0,0,37,9,10000,45810,0,1
570933,0,0,0,0,0,45811,0,1
570933,0,0,37,9,10000,45812,0,1
570934,0,0,0,0,0,45813,0,1
570934,0,0,37,9,10000,45814,0,1
570935,0,0,0,0,0,45815,0,1
570935,0,0,37,9,10000,45816,0,1
570936,0,0,0,0,0,45817,0,1
570936,0,0,37,6,10000,45818,0,1
570937,0,0,0,0,0,45819,0,1
570937,0,0,37,6,10000,45820,0,1
570938,0,0,0,0,0,45821,0,1
570938,0,0,37,6,10000,45822,0,1
570939,0,0,0,0,0,45823,0,1
570939,0,0,37,6,10000,45824,0,1
570940,0,0,0,0,0,45825,0,1
570940,0,0,37,6,10000,45826,0,1
570941,0,0,0,0,0,45827,0,1
570941,0,0,37,6,10000,45828,0,1
570942,0,0,0,0,0,45829,0,1
570942,0,0,37,6,10000,45830,0,1
570943,0,0,0,0,0,45831,0,1
570943,0,0,0,0,0,45832,0,1
570943,0,0,0,0,0,45833,0,1
570943,0,0,37,13,10000,45834,0,1
570944,0,0,0,0,0,45835,0,1
570944,0,0,0,0,0,45836,0,1
570944,0,0,0,0,0,45837,0,1
570944,0,0,37,13,10000,45838,0,1
570945,0,0,0,0,0,45839,0,1
570945,0,0,0,0,0,45840,0,1
570945,0,0,0,0,0,45841,0,1
570945,0,0,37,13,10000,45842,0,1
570946,0,0,0,0,0,45843,0,1
570946,0,0,0,0,0,45844,0,1
570946,0,0,0,0,0,45845,0,1
570946,0,0,37,13,10000,45846,0,1
570947,0,0,0,0,0,45847,0,1
570947,0,0,0,0,0,45848,0,1
570947,0,0,0,0,0,45849,0,1
570947,0,0,37,13,10000,45850,0,1
570948,0,0,0,0,0,45851,0,1
570948,0,0,0,0,0,45852,0,1
570948,0,0,0,0,0,45853,0,1
570948,0,0,37,13,10000,45854,0,1
570949,0,0,0,0,0,45855,0,1
570949,0,0,0,0,0,45856,0,1
570949,0,0,0,0,0,45857,0,1
570949,0,0,37,13,10000,45858,0,1
570950,0,0,0,0,0,45859,0,1
570950,0,0,0,0,0,45860,0,1
570950,0,0,0,0,0,45861,0,1
570950,0,0,37,5,10000,45862,0,1
570951,0,0,0,0,0,45863,0,1
570951,0,0,0,0,0,45864,0,1
570951,0,0,0,0,0,45865,0,1
570951,0,0,37,5,10000,45866,0,1
570952,0,0,0,0,0,45867,0,1
570952,0,0,0,0,0,45868,0,1
570952,0,0,0,0,0,45869,0,1
570952,0,0,37,5,10000,45870,0,1
570953,0,0,0,0,0,45871,0,1
570953,0,0,0,0,0,45872,0,1
570953,0,0,0,0,0,45873,0,1
570953,0,0,37,5,10000,45874,0,1
570954,0,0,0,0,0,45875,0,1
570954,0,0,0,0,0,45876,0,1
570954,0,0,0,0,0,45877,0,1
570954,0,0,37,5,10000,45878,0,1
570955,0,0,0,0,0,45879,0,1
570955,0,0,0,0,0,45880,0,1
570955,0,0,0,0,0,45881,0,1
570955,0,0,37,5,10000,45882,0,1
570956,0,0,0,0,0,45883,0,1
570956,0,0,0,0,0,45884,0,1
570956,0,0,0,0,0,45885,0,1
570956,0,0,37,5,10000,45886,0,1
570957,0,0,37,16,10000,45887,0,1
570958,0,0,37,16,10000,45888,0,1
570959,0,0,37,16,10000,45889,0,1
570960,0,0,37,16,10000,45890,0,1
570961,0,0,37,16,10000,45891,0,1
570962,0,0,37,16,10000,45892,0,1
570963,0,0,37,16,10000,45893,0,1
570964,0,0,37,1,10000,45894,0,1
570965,0,0,37,1,10000,45895,0,1
570966,0,0,37,1,10000,45896,0,1
570967,0,0,37,1,10000,45897,0,1
570968,0,0,37,1,10000,45898,0,1
570969,0,0,37,1,10000,45899,0,1
570970,0,0,37,1,10000,45900,0,1
570971,0,0,37,23,10000,45901,0,1
570972,0,0,37,23,10000,45902,0,1
570973,0,0,37,23,10000,45903,0,1
570974,0,0,37,23,10000,45904,0,1
570975,0,0,37,23,10000,45905,0,1
570976,0,0,37,23,10000,45906,0,1
570977,0,0,37,23,10000,45907,0,1
570978,0,0,37,45,10000,45908,0,1
570979,0,0,37,45,10000,45909,0,1
570980,0,0,37,45,10000,45910,0,1
570981,0,0,37,45,10000,45911,0,1
570982,0,0,37,45,10000,45912,0,1
570983,0,0,37,45,10000,45913,0,1
570984,0,0,37,45,10000,45914,0,1
570985,0,0,37,24,10000,45915,0,1
570986,0,0,37,24,10000,45916,0,1
570987,0,0,37,24,10000,45917,0,1
570988,0,0,37,24,10000,45918,0,1
570989,0,0,37,24,10000,45919,0,1
570990,0,0,37,24,10000,45920,0,1
570991,0,0,37,24,10000,45921,0,1
570992,0,0,37,25,10000,45922,0,1
570993,0,0,37,25,10000,45923,0,1
570994,0,0,37,25,10000,45924,0,1
570995,0,0,37,25,10000,45925,0,1
570996,0,0,37,25,10000,45926,0,1
570997,0,0,37,25,10000,45927,0,1
570998,0,0,37,25,10000,45928,0,1
571001,0,0,0,0,0,45929,0,1
571001,0,0,37,10,10000,45930,0,1
571002,0,0,0,0,0,45931,0,1
571002,0,0,37,10,10000,45932,0,1
571003,0,0,0,0,0,45933,0,1
571003,0,0,37,10,10000,45934,0,1
571004,0,0,0,0,0,45935,0,1
571004,0,0,37,10,10000,45936,0,1
571005,0,0,0,0,0,45937,0,1
571005,0,0,37,10,10000,45938,0,1
571006,0,0,0,0,0,45939,0,1
571006,0,0,37,10,10000,45940,0,1
571007,0,0,0,0,0,45941,0,1
571007,0,0,37,10,10000,45942,0,1
571008,0,0,0,0,0,45943,0,1
571008,0,0,0,0,0,45944,0,1
571008,0,0,0,0,0,45945,0,1
571008,0,0,37,5,10000,45946,0,1
571009,0,0,0,0,0,45947,0,1
571009,0,0,0,0,0,45948,0,1
571009,0,0,0,0,0,45949,0,1
571009,0,0,37,5,10000,45950,0,1
571010,0,0,0,0,0,45951,0,1
571010,0,0,0,0,0,45952,0,1
571010,0,0,0,0,0,45953,0,1
571010,0,0,37,5,10000,45954,0,1
571011,0,0,0,0,0,45955,0,1
571011,0,0,0,0,0,45956,0,1
571011,0,0,0,0,0,45957,0,1
571011,0,0,37,5,10000,45958,0,1
571012,0,0,0,0,0,45959,0,1
571012,0,0,0,0,0,45960,0,1
571012,0,0,0,0,0,45961,0,1
571012,0,0,37,5,10000,45962,0,1
571013,0,0,0,0,0,45963,0,1
571013,0,0,0,0,0,45964,0,1
571013,0,0,0,0,0,45965,0,1
571013,0,0,37,5,10000,45966,0,1
571014,0,0,0,0,0,45967,0,1
571014,0,0,0,0,0,45968,0,1
571014,0,0,0,0,0,45969,0,1
571014,0,0,37,5,10000,45970,0,1
571015,0,0,0,0,0,45971,0,1
571015,0,0,37,6,10000,45972,0,1
571016,0,0,0,0,0,45973,0,1
571016,0,0,37,6,10000,45974,0,1
571017,0,0,0,0,0,45975,0,1
571017,0,0,37,6,10000,45976,0,1
571018,0,0,0,0,0,45977,0,1
571018,0,0,37,6,10000,45978,0,1
571019,0,0,0,0,0,45979,0,1
571019,0,0,37,6,10000,45980,0,1
571020,0,0,0,0,0,45981,0,1
571020,0,0,37,6,10000,45982,0,1
571021,0,0,0,0,0,45983,0,1
571021,0,0,37,6,10000,45984,0,1
571022,0,0,0,0,0,45985,0,1
571022,0,0,0,0,0,45986,0,1
571022,0,0,0,0,0,45987,0,1
571022,0,0,37,5,10000,45988,0,1
571023,0,0,0,0,0,45989,0,1
571023,0,0,0,0,0,45990,0,1
571023,0,0,0,0,0,45991,0,1
571023,0,0,37,5,10000,45992,0,1
571024,0,0,0,0,0,45993,0,1
571024,0,0,0,0,0,45994,0,1
571024,0,0,0,0,0,45995,0,1
571024,0,0,37,5,10000,45996,0,1
571025,0,0,0,0,0,45997,0,1
571025,0,0,0,0,0,45998,0,1
571025,0,0,0,0,0,45999,0,1
571025,0,0,37,5,10000,46000,0,1
571026,0,0,0,0,0,46001,0,1
571026,0,0,0,0,0,46002,0,1
571026,0,0,0,0,0,46003,0,1
571026,0,0,37,5,10000,46004,0,1
571027,0,0,0,0,0,46005,0,1
571027,0,0,0,0,0,46006,0,1
571027,0,0,0,0,0,46007,0,1
571027,0,0,37,5,10000,46008,0,1
571028,0,0,0,0,0,46009,0,1
571028,0,0,0,0,0,46010,0,1
571028,0,0,0,0,0,46011,0,1
571028,0,0,37,5,10000,46012,0,1
571029,0,0,0,0,0,46013,0,1
571029,0,0,37,9,10000,46014,0,1
571030,0,0,0,0,0,46015,0,1
571030,0,0,37,9,10000,46016,0,1
571031,0,0,0,0,0,46017,0,1
571031,0,0,37,9,10000,46018,0,1
571032,0,0,0,0,0,46019,0,1
571032,0,0,37,9,10000,46020,0,1
571033,0,0,0,0,0,46021,0,1
571033,0,0,37,9,10000,46022,0,1
571034,0,0,0,0,0,46023,0,1
571034,0,0,37,9,10000,46024,0,1
571035,0,0,0,0,0,46025,0,1
571035,0,0,37,9,10000,46026,0,1
571036,0,0,0,0,0,46027,0,1
571036,0,0,37,6,10000,46028,0,1
571037,0,0,0,0,0,46029,0,1
571037,0,0,37,6,10000,46030,0,1
571038,0,0,0,0,0,46031,0,1
571038,0,0,37,6,10000,46032,0,1
571039,0,0,0,0,0,46033,0,1
571039,0,0,37,6,10000,46034,0,1
571040,0,0,0,0,0,46035,0,1
571040,0,0,37,6,10000,46036,0,1
571041,0,0,0,0,0,46037,0,1
571041,0,0,37,6,10000,46038,0,1
571042,0,0,0,0,0,46039,0,1
571042,0,0,37,6,10000,46040,0,1
571043,0,0,0,0,0,46041,0,1
571043,0,0,0,0,0,46042,0,1
571043,0,0,0,0,0,46043,0,1
571043,0,0,37,13,10000,46044,0,1
571044,0,0,0,0,0,46045,0,1
571044,0,0,0,0,0,46046,0,1
571044,0,0,0,0,0,46047,0,1
571044,0,0,37,13,10000,46048,0,1
571045,0,0,0,0,0,46049,0,1
571045,0,0,0,0,0,46050,0,1
571045,0,0,0,0,0,46051,0,1
571045,0,0,37,13,10000,46052,0,1
571046,0,0,0,0,0,46053,0,1
571046,0,0,0,0,0,46054,0,1
571046,0,0,0,0,0,46055,0,1
571046,0,0,37,13,10000,46056,0,1
571047,0,0,0,0,0,46057,0,1
571047,0,0,0,0,0,46058,0,1
571047,0,0,0,0,0,46059,0,1
571047,0,0,37,13,10000,46060,0,1
571048,0,0,0,0,0,46061,0,1
571048,0,0,0,0,0,46062,0,1
571048,0,0,0,0,0,46063,0,1
571048,0,0,37,13,10000,46064,0,1
571049,0,0,0,0,0,46065,0,1
571049,0,0,0,0,0,46066,0,1
571049,0,0,0,0,0,46067,0,1
571049,0,0,37,13,10000,46068,0,1
571050,0,0,0,0,0,46069,0,1
571050,0,0,0,0,0,46070,0,1
571050,0,0,0,0,0,46071,0,1
571050,0,0,37,5,10000,46072,0,1
571051,0,0,0,0,0,46073,0,1
571051,0,0,0,0,0,46074,0,1
571051,0,0,0,0,0,46075,0,1
571051,0,0,37,5,10000,46076,0,1
571052,0,0,0,0,0,46077,0,1
571052,0,0,0,0,0,46078,0,1
571052,0,0,0,0,0,46079,0,1
571052,0,0,37,5,10000,46080,0,1
571053,0,0,0,0,0,46081,0,1
571053,0,0,0,0,0,46082,0,1
571053,0,0,0,0,0,46083,0,1
571053,0,0,37,5,10000,46084,0,1
571054,0,0,0,0,0,46085,0,1
571054,0,0,0,0,0,46086,0,1
571054,0,0,0,0,0,46087,0,1
571054,0,0,37,5,10000,46088,0,1
571055,0,0,0,0,0,46089,0,1
571055,0,0,0,0,0,46090,0,1
571055,0,0,0,0,0,46091,0,1
571055,0,0,37,5,10000,46092,0,1
571056,0,0,0,0,0,46093,0,1
571056,0,0,0,0,0,46094,0,1
571056,0,0,0,0,0,46095,0,1
571056,0,0,37,5,10000,46096,0,1
571057,0,0,37,16,10000,46097,0,1
571058,0,0,37,16,10000,46098,0,1
571059,0,0,37,16,10000,46099,0,1
571060,0,0,37,16,10000,46100,0,1
571061,0,0,37,16,10000,46101,0,1
571062,0,0,37,16,10000,46102,0,1
571063,0,0,37,16,10000,46103,0,1
571064,0,0,37,1,10000,46104,0,1
571065,0,0,37,1,10000,46105,0,1
571066,0,0,37,1,10000,46106,0,1
571067,0,0,37,1,10000,46107,0,1
571068,0,0,37,1,10000,46108,0,1
571069,0,0,37,1,10000,46109,0,1
571070,0,0,37,1,10000,46110,0,1
571071,0,0,37,23,10000,46111,0,1
571072,0,0,37,23,10000,46112,0,1
571073,0,0,37,23,10000,46113,0,1
571074,0,0,37,23,10000,46114,0,1
571075,0,0,37,23,10000,46115,0,1
571076,0,0,37,23,10000,46116,0,1
571077,0,0,37,23,10000,46117,0,1
571078,0,0,37,45,10000,46118,0,1
571079,0,0,37,45,10000,46119,0,1
571080,0,0,37,45,10000,46120,0,1
571081,0,0,37,45,10000,46121,0,1
571082,0,0,37,45,10000,46122,0,1
571083,0,0,37,45,10000,46123,0,1
571084,0,0,37,45,10000,46124,0,1
571085,0,0,37,24,10000,46125,0,1
571086,0,0,37,24,10000,46126,0,1
571087,0,0,37,24,10000,46127,0,1
571088,0,0,37,24,10000,46128,0,1
571089,0,0,37,24,10000,46129,0,1
571090,0,0,37,24,10000,46130,0,1
571091,0,0,37,24,10000,46131,0,1
571092,0,0,37,25,10000,46132,0,1
571093,0,0,37,25,10000,46133,0,1
571094,0,0,37,25,10000,46134,0,1
571095,0,0,37,25,10000,46135,0,1
571096,0,0,37,25,10000,46136,0,1
571097,0,0,37,25,10000,46137,0,1
571098,0,0,37,25,10000,46138,0,1
580101,0,0,0,0,0,46139,0,1
580201,0,0,0,0,0,46140,0,1
580301,0,0,0,0,0,46141,0,1
580301,1,0,0,0,0,46142,0,1
580401,0,0,0,0,0,46143,0,1
580401,1,0,0,0,0,46144,0,1
580401,1,0,0,0,0,46145,0,1
580501,0,0,0,0,0,46146,0,1
580501,1,0,0,0,0,46147,0,1
580501,1,0,0,0,0,46148,0,1
580601,0,0,0,0,0,46149,0,1
580601,1,0,0,0,0,46150,0,1
580601,1,0,0,0,0,46151,0,1
580701,0,0,0,0,0,46152,0,1
580801,0,0,0,0,0,46153,0,1
580901,0,0,0,0,0,46154,0,1
581001,0,0,0,0,0,46155,0,1
571101,0,0,0,0,0,46156,0,1
571101,0,0,0,0,0,46157,0,1
571101,0,0,0,0,0,46158,0,1
571102,0,0,0,0,0,46159,0,1
571102,0,0,0,0,0,46160,0,1
571102,0,0,0,0,0,46161,0,1
571103,0,0,0,0,0,46162,0,1
571103,0,0,0,0,0,46163,0,1
571103,0,0,0,0,0,46164,0,1
571104,0,0,0,0,0,46165,0,1
571104,0,0,0,0,0,46166,0,1
571104,0,0,0,0,0,46167,0,1
571105,0,0,0,0,0,46168,0,1
571105,0,0,0,0,0,46169,0,1
571106,0,0,0,0,0,46170,0,1
571106,0,0,0,0,0,46171,0,1
571107,0,0,0,0,0,46172,0,1
571107,0,0,0,0,0,46173,0,1
571108,0,0,0,0,0,46174,0,1
571108,0,0,0,0,0,46175,0,1
571109,0,0,0,0,0,46176,0,1
571109,0,0,0,0,0,46177,0,1
571109,0,0,0,0,0,46178,0,1
571110,0,0,0,0,0,46179,0,1
571110,0,0,0,0,0,46180,0,1
571110,0,0,0,0,0,46181,0,1
571111,0,0,0,0,0,46182,0,1
571111,0,0,0,0,0,46183,0,1
571111,0,0,0,0,0,46184,0,1
571112,0,0,0,0,0,46185,0,1
571112,0,0,0,0,0,46186,0,1
571112,0,0,0,0,0,46187,0,1
571113,0,0,0,0,0,46188,0,1
571113,0,0,0,0,0,46189,0,1
571114,0,0,0,0,0,46190,0,1
571114,0,0,0,0,0,46191,0,1
571115,0,0,0,0,0,46192,0,1
571115,0,0,0,0,0,46193,0,1
571116,0,0,0,0,0,46194,0,1
571116,0,0,0,0,0,46195,0,1
571117,0,0,0,0,0,46196,0,1
571117,0,0,0,0,0,46197,0,1
571117,0,0,0,0,0,46198,0,1
571118,0,0,0,0,0,46199,0,1
571118,0,0,0,0,0,46200,0,1
571118,0,0,0,0,0,46201,0,1
571119,0,0,0,0,0,46202,0,1
571119,0,0,0,0,0,46203,0,1
571119,0,0,0,0,0,46204,0,1
571120,0,0,0,0,0,46205,0,1
571120,0,0,0,0,0,46206,0,1
571120,0,0,0,0,0,46207,0,1
571121,0,0,0,0,0,46208,0,1
571121,0,0,0,0,0,46209,0,1
571122,0,0,0,0,0,46210,0,1
571122,0,0,0,0,0,46211,0,1
571123,0,0,0,0,0,46212,0,1
571123,0,0,0,0,0,46213,0,1
571124,0,0,0,0,0,46214,0,1
571124,0,0,0,0,0,46215,0,1
571125,0,0,0,0,0,46216,0,1
571125,0,0,0,0,0,46217,0,1
571125,0,0,0,0,0,46218,0,1
571126,0,0,0,0,0,46219,0,1
571126,0,0,0,0,0,46220,0,1
571126,0,0,0,0,0,46221,0,1
571127,0,0,0,0,0,46222,0,1
571127,0,0,0,0,0,46223,0,1
571127,0,0,0,0,0,46224,0,1
571128,0,0,0,0,0,46225,0,1
571128,0,0,0,0,0,46226,0,1
571128,0,0,0,0,0,46227,0,1
571129,0,0,0,0,0,46228,0,1
571129,0,0,0,0,0,46229,0,1
571130,0,0,0,0,0,46230,0,1
571130,0,0,0,0,0,46231,0,1
571131,0,0,0,0,0,46232,0,1
571131,0,0,0,0,0,46233,0,1
571132,0,0,0,0,0,46234,0,1
571132,0,0,0,0,0,46235,0,1
571133,0,0,0,0,0,46236,0,1
571133,0,0,0,0,0,46237,0,1
571133,0,0,0,0,0,46238,0,1
571134,0,0,0,0,0,46239,0,1
571134,0,0,0,0,0,46240,0,1
571134,0,0,0,0,0,46241,0,1
571135,0,0,0,0,0,46242,0,1
571135,0,0,0,0,0,46243,0,1
571135,0,0,0,0,0,46244,0,1
571136,0,0,0,0,0,46245,0,1
571136,0,0,0,0,0,46246,0,1
571136,0,0,0,0,0,46247,0,1
571137,0,0,0,0,0,46248,0,1
571137,0,0,0,0,0,46249,0,1
571138,0,0,0,0,0,46250,0,1
571138,0,0,0,0,0,46251,0,1
571139,0,0,0,0,0,46252,0,1
571139,0,0,0,0,0,46253,0,1
571140,0,0,0,0,0,46254,0,1
571140,0,0,0,0,0,46255,0,1
571201,0,0,0,0,0,46256,0,1
571201,0,0,0,0,0,46257,0,1
571201,0,0,0,0,0,46258,0,1
571201,0,0,0,0,0,46259,0,1
571201,0,0,0,0,0,46260,0,1
571202,0,0,0,0,0,46261,0,1
571202,0,0,0,0,0,46262,0,1
571202,0,0,0,0,0,46263,0,1
571202,0,0,0,0,0,46264,0,1
571202,0,0,0,0,0,46265,0,1
571203,0,0,0,0,0,46266,0,1
571203,0,0,0,0,0,46267,0,1
571203,0,0,0,0,0,46268,0,1
571203,0,0,0,0,0,46269,0,1
571203,0,0,0,0,0,46270,0,1
571204,0,0,0,0,0,46271,0,1
571204,0,0,0,0,0,46272,0,1
571204,0,0,0,0,0,46273,0,1
571204,0,0,0,0,0,46274,0,1
571204,0,0,0,0,0,46275,0,1
571205,0,0,0,0,0,46276,0,1
571205,0,0,0,0,0,46277,0,1
571205,0,0,0,0,0,46278,0,1
571205,0,0,0,0,0,46279,0,1
571206,0,0,0,0,0,46280,0,1
571206,0,0,0,0,0,46281,0,1
571206,0,0,0,0,0,46282,0,1
571206,0,0,0,0,0,46283,0,1
571207,0,0,0,0,0,46284,0,1
571207,0,0,0,0,0,46285,0,1
571207,0,0,0,0,0,46286,0,1
571207,0,0,0,0,0,46287,0,1
571208,0,0,0,0,0,46288,0,1
571208,0,0,0,0,0,46289,0,1
571208,0,0,0,0,0,46290,0,1
571208,0,0,0,0,0,46291,0,1
571209,0,0,0,0,0,46292,0,1
571209,0,0,0,0,0,46293,0,1
571209,0,0,0,0,0,46294,0,1
571209,0,0,0,0,0,46295,0,1
571209,0,0,0,0,0,46296,0,1
571210,0,0,0,0,0,46297,0,1
571210,0,0,0,0,0,46298,0,1
571210,0,0,0,0,0,46299,0,1
571210,0,0,0,0,0,46300,0,1
571210,0,0,0,0,0,46301,0,1
571211,0,0,0,0,0,46302,0,1
571211,0,0,0,0,0,46303,0,1
571211,0,0,0,0,0,46304,0,1
571211,0,0,0,0,0,46305,0,1
571211,0,0,0,0,0,46306,0,1
571212,0,0,0,0,0,46307,0,1
571212,0,0,0,0,0,46308,0,1
571212,0,0,0,0,0,46309,0,1
571212,0,0,0,0,0,46310,0,1
571212,0,0,0,0,0,46311,0,1
571213,0,0,0,0,0,46312,0,1
571213,0,0,0,0,0,46313,0,1
571213,0,0,0,0,0,46314,0,1
571213,0,0,0,0,0,46315,0,1
571213,0,0,0,0,0,46316,0,1
571214,0,0,0,0,0,46317,0,1
571214,0,0,0,0,0,46318,0,1
571214,0,0,0,0,0,46319,0,1
571214,0,0,0,0,0,46320,0,1
571214,0,0,0,0,0,46321,0,1
571215,0,0,0,0,0,46322,0,1
571215,0,0,0,0,0,46323,0,1
571215,0,0,0,0,0,46324,0,1
571215,0,0,0,0,0,46325,0,1
571215,0,0,0,0,0,46326,0,1
571216,0,0,0,0,0,46327,0,1
571216,0,0,0,0,0,46328,0,1
571216,0,0,0,0,0,46329,0,1
571216,0,0,0,0,0,46330,0,1
571216,0,0,0,0,0,46331,0,1
571217,0,0,0,0,0,46332,0,1
571217,0,0,0,0,0,46333,0,1
571217,0,0,0,0,0,46334,0,1
571217,0,0,0,0,0,46335,0,1
571218,0,0,0,0,0,46336,0,1
571218,0,0,0,0,0,46337,0,1
571218,0,0,0,0,0,46338,0,1
571218,0,0,0,0,0,46339,0,1
571219,0,0,0,0,0,46340,0,1
571219,0,0,0,0,0,46341,0,1
571219,0,0,0,0,0,46342,0,1
571219,0,0,0,0,0,46343,0,1
571220,0,0,0,0,0,46344,0,1
571220,0,0,0,0,0,46345,0,1
571220,0,0,0,0,0,46346,0,1
571220,0,0,0,0,0,46347,0,1
571221,0,0,0,0,0,46348,0,1
571221,0,0,0,0,0,46349,0,1
571221,0,0,0,0,0,46350,0,1
571221,0,0,0,0,0,46351,0,1
571221,0,0,0,0,0,46352,0,1
571222,0,0,0,0,0,46353,0,1
571222,0,0,0,0,0,46354,0,1
571222,0,0,0,0,0,46355,0,1
571222,0,0,0,0,0,46356,0,1
571222,0,0,0,0,0,46357,0,1
571223,0,0,0,0,0,46358,0,1
571223,0,0,0,0,0,46359,0,1
571223,0,0,0,0,0,46360,0,1
571223,0,0,0,0,0,46361,0,1
571223,0,0,0,0,0,46362,0,1
571224,0,0,0,0,0,46363,0,1
571224,0,0,0,0,0,46364,0,1
571224,0,0,0,0,0,46365,0,1
571224,0,0,0,0,0,46366,0,1
571224,0,0,0,0,0,46367,0,1
571225,0,0,0,0,0,46368,0,1
571225,0,0,0,0,0,46369,0,1
571225,0,0,0,0,0,46370,0,1
571225,0,0,0,0,0,46371,0,1
571225,0,0,0,0,0,46372,0,1
571226,0,0,0,0,0,46373,0,1
571226,0,0,0,0,0,46374,0,1
571226,0,0,0,0,0,46375,0,1
571226,0,0,0,0,0,46376,0,1
571226,0,0,0,0,0,46377,0,1
571227,0,0,0,0,0,46378,0,1
571227,0,0,0,0,0,46379,0,1
571227,0,0,0,0,0,46380,0,1
571227,0,0,0,0,0,46381,0,1
571227,0,0,0,0,0,46382,0,1
571228,0,0,0,0,0,46383,0,1
571228,0,0,0,0,0,46384,0,1
571228,0,0,0,0,0,46385,0,1
571228,0,0,0,0,0,46386,0,1
571228,0,0,0,0,0,46387,0,1
571229,0,0,0,0,0,46388,0,1
571229,0,0,0,0,0,46389,0,1
571229,0,0,0,0,0,46390,0,1
571229,0,0,0,0,0,46391,0,1
571230,0,0,0,0,0,46392,0,1
571230,0,0,0,0,0,46393,0,1
571230,0,0,0,0,0,46394,0,1
571230,0,0,0,0,0,46395,0,1
571231,0,0,0,0,0,46396,0,1
571231,0,0,0,0,0,46397,0,1
571231,0,0,0,0,0,46398,0,1
571231,0,0,0,0,0,46399,0,1
571232,0,0,0,0,0,46400,0,1
571232,0,0,0,0,0,46401,0,1
571232,0,0,0,0,0,46402,0,1
571232,0,0,0,0,0,46403,0,1
571233,0,0,0,0,0,46404,0,1
571233,0,0,0,0,0,46405,0,1
571233,0,0,0,0,0,46406,0,1
571233,0,0,0,0,0,46407,0,1
571233,0,0,0,0,0,46408,0,1
571234,0,0,0,0,0,46409,0,1
571234,0,0,0,0,0,46410,0,1
571234,0,0,0,0,0,46411,0,1
571234,0,0,0,0,0,46412,0,1
571234,0,0,0,0,0,46413,0,1
571235,0,0,0,0,0,46414,0,1
571235,0,0,0,0,0,46415,0,1
571235,0,0,0,0,0,46416,0,1
571235,0,0,0,0,0,46417,0,1
571235,0,0,0,0,0,46418,0,1
571236,0,0,0,0,0,46419,0,1
571236,0,0,0,0,0,46420,0,1
571236,0,0,0,0,0,46421,0,1
571236,0,0,0,0,0,46422,0,1
571236,0,0,0,0,0,46423,0,1
571237,0,0,0,0,0,46424,0,1
571237,0,0,0,0,0,46425,0,1
571237,0,0,0,0,0,46426,0,1
571237,0,0,0,0,0,46427,0,1
571237,0,0,0,0,0,46428,0,1
571238,0,0,0,0,0,46429,0,1
571238,0,0,0,0,0,46430,0,1
571238,0,0,0,0,0,46431,0,1
571238,0,0,0,0,0,46432,0,1
571238,0,0,0,0,0,46433,0,1
571239,0,0,0,0,0,46434,0,1
571239,0,0,0,0,0,46435,0,1
571239,0,0,0,0,0,46436,0,1
571239,0,0,0,0,0,46437,0,1
571239,0,0,0,0,0,46438,0,1
571240,0,0,0,0,0,46439,0,1
571240,0,0,0,0,0,46440,0,1
571240,0,0,0,0,0,46441,0,1
571240,0,0,0,0,0,46442,0,1
571240,0,0,0,0,0,46443,0,1
571241,0,0,0,0,0,46444,0,1
571241,0,0,0,0,0,46445,0,1
571241,0,0,0,0,0,46446,0,1
571241,0,0,0,0,0,46447,0,1
571242,0,0,0,0,0,46448,0,1
571242,0,0,0,0,0,46449,0,1
571242,0,0,0,0,0,46450,0,1
571242,0,0,0,0,0,46451,0,1
571243,0,0,0,0,0,46452,0,1
571243,0,0,0,0,0,46453,0,1
571243,0,0,0,0,0,46454,0,1
571243,0,0,0,0,0,46455,0,1
571244,0,0,0,0,0,46456,0,1
571244,0,0,0,0,0,46457,0,1
571244,0,0,0,0,0,46458,0,1
571244,0,0,0,0,0,46459,0,1
571245,0,0,0,0,0,46460,0,1
571245,0,0,0,0,0,46461,0,1
571245,0,0,0,0,0,46462,0,1
571245,0,0,0,0,0,46463,0,1
571245,0,0,0,0,0,46464,0,1
571246,0,0,0,0,0,46465,0,1
571246,0,0,0,0,0,46466,0,1
571246,0,0,0,0,0,46467,0,1
571246,0,0,0,0,0,46468,0,1
